Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,NVDA,PG,V,XOM
2013-02-15,13.978410720825195,13.254500389099121,19.667694091796875,52.372535705566406,34.302364349365234,22.456951141357422,0.29330727458000183,52.58155822753906,35.93935012817383,51.8175048828125
2013-02-19,13.973247528076172,13.487500190734863,20.01397132873535,52.92268371582031,34.702369689941406,22.67520523071289,0.2893904447555542,53.158626556396484,35.8529167175293,52.3804817199707
2013-02-20,13.634841918945312,13.320500373840332,19.65703010559082,52.70948791503906,34.112876892089844,22.529701232910156,0.2852430045604706,52.952518463134766,35.354736328125,52.17524719238281
2013-02-21,13.550093650817871,13.29699993133545,19.733177185058594,52.86077880859375,33.86024856567383,22.22251319885254,0.28316929936408997,52.92506408691406,35.81423568725586,51.9523811340332
2013-02-22,13.694384574890137,13.270999908447266,19.836862564086914,52.8538703918457,34.32341766357422,22.440780639648438,0.2884686589241028,52.890689849853516,36.26691436767578,52.31011199951172
2013-02-25,13.451058387756348,12.993499755859375,19.615110397338867,52.38249588012695,33.474281311035156,22.12550926208496,0.2833997905254364,52.1556396484375,35.46165084838867,51.43045425415039
2013-02-26,13.638487815856934,12.968000411987305,19.59922981262207,52.507266998291016,33.40409469604492,22.12550926208496,0.2867611348628998,52.26555252075195,35.90296173095703,51.90547180175781
2013-02-27,13.504828453063965,13.162500381469727,19.83860206604004,52.90236282348633,34.583065032958984,22.48119354248047,0.2920931279659271,52.72582244873047,36.36701583862305,52.50364303588867
2013-02-28,13.408533096313477,13.213500022888184,19.87382698059082,52.75679397583008,34.33042526245117,22.473112106323242,0.29348406195640564,52.33424377441406,36.08721923828125,52.51537322998047
2013-03-01,13.076505661010742,13.286999702453613,19.997602462768555,53.165767669677734,34.32341766357422,22.59437370300293,0.2946430742740631,52.54720687866211,35.95982360839844,52.44498825073242
2013-03-04,12.759979248046875,13.655500411987305,20.37736701965332,53.51235580444336,34.45673751831055,22.756052017211914,0.29348406195640564,52.677738189697266,36.2828369140625,52.163490295410156
2013-03-05,13.096861839294434,13.779500007629395,20.801532745361328,53.83122253417969,34.730430603027344,22.91773223876953,0.29672935605049133,52.93192672729492,36.462547302246094,52.550559997558594
2013-03-06,12.93039321899414,13.689499855041504,20.62244415283203,53.64406967163086,35.109378814697266,22.707548141479492,0.29649749398231506,53.03497314453125,36.637718200683594,52.521240234375
2013-03-07,13.079849243164062,13.694000244140625,20.6527042388916,53.893592834472656,35.53046798706055,22.747962951660156,0.2958022356033325,52.828857421875,36.51259994506836,52.02275085449219
2013-03-08,13.11447811126709,13.709500312805176,20.62591552734375,54.19859313964844,35.22868347167969,22.634794235229492,0.2971929907798767,53.021240234375,36.54899597167969,52.17524719238281
2013-03-11,13.301300048828125,13.562000274658203,20.70777130126953,54.37187957763672,35.425174713134766,22.529701232910156,0.2944112718105316,53.13800811767578,36.66501235961914,52.28666687011719
2013-03-12,13.014538764953613,13.706500053405762,20.5289249420166,54.45506286621094,35.284828186035156,22.56203842163086,0.29533863067626953,53.01436233520508,36.35109329223633,52.28666687011719
2013-03-13,13.012107849121094,13.755000114440918,20.471874237060547,54.448123931884766,35.20061111450195,22.57012367248535,0.29533863067626953,52.76018524169922,36.253273010253906,52.345306396484375
2013-03-14,13.138175964355469,13.286999702453613,20.37835693359375,54.82938003540039,35.79010772705078,22.747962951660156,0.2955703139305115,53.16551971435547,36.54671859741211,52.67958068847656
2013-03-15,13.47718620300293,13.090999603271484,20.19877052307129,54.89174270629883,35.10237503051758,22.667125701904297,0.2930202782154083,52.44416427612305,36.06675720214844,52.40980911254883
2013-03-18,13.843533515930176,12.894499778747559,20.037288665771484,54.62833023071289,34.74445724487305,22.71563148498535,0.2909339666366577,52.32050323486328,35.95756149291992,52.057945251464844
2013-03-19,13.806173324584961,12.820500373840332,20.124855041503906,54.66299057006836,34.52692413330078,22.780298233032227,0.2890793979167938,52.973140716552734,35.48667526245117,51.94652557373047
2013-03-20,13.732962608337402,12.86400032043457,20.208940505981445,55.07195281982422,34.47079086303711,22.893474578857422,0.2925567328929901,53.2960319519043,36.24418258666992,51.97584533691406
2013-03-21,13.752704620361328,12.669500350952148,20.123363494873047,54.76698684692383,33.930423736572266,22.723718643188477,0.2879202663898468,53.04185485839844,35.8961296081543,51.70606231689453
2013-03-22,14.031569480895996,12.887499809265137,20.099802017211914,55.27299880981445,34.232181549072266,22.836889266967773,0.2893112003803253,53.08305740356445,36.41704177856445,52.362884521484375
2013-03-25,14.082297325134277,12.800999641418457,20.083179473876953,55.231407165527344,34.04972457885742,22.76413917541504,0.2876884937286377,52.677738189697266,37.30651092529297,52.20454406738281
2013-03-26,14.0081787109375,13.01550006866455,20.152135848999023,56.04238510131836,34.133934020996094,22.76413917541504,0.2897748649120331,53.17237091064453,38.09358596801758,52.855491638183594
2013-03-27,13.732962608337402,13.265000343322754,19.9100399017334,56.333526611328125,33.523399353027344,22.933895111083984,0.29325202107429504,52.93881607055664,38.366554260253906,53.1193962097168
2013-03-28,13.446807861328125,13.32450008392334,19.699939727783203,56.51376724243164,33.30584716796875,23.127901077270508,0.297424852848053,52.93881607055664,38.63496398925781,52.843772888183594
2013-04-01,13.029121398925781,13.080499649047852,19.873577117919922,56.79104232788086,33.56550598144531,23.127901077270508,0.2876884937286377,53.378475189208984,38.068546295166016,53.230812072753906
2013-04-02,13.055853843688965,13.166000366210938,20.167516708374023,57.31782913208008,33.881309509277344,23.28150177001953,0.2846747934818268,54.24406051635742,38.205039978027344,53.1193962097168
2013-04-03,13.122684478759766,12.951499938964844,19.997848510742188,56.88808059692383,33.083343505859375,23.087486267089844,0.28119751811027527,53.66700744628906,37.477115631103516,52.73822021484375
2013-04-04,12.992971420288086,12.954000473022461,19.721765518188477,57.12373733520508,33.53528594970703,23.119827270507812,0.28397926688194275,53.955528259277344,37.87065505981445,52.644371032714844
2013-04-05,12.855666160583496,12.77400016784668,19.423612594604492,56.867279052734375,33.83186340332031,23.200664520263672,0.28884750604629517,53.742549896240234,37.57038116455078,52.198692321777344
2013-04-08,12.947100639343262,12.947500228881836,19.2202091217041,56.222625732421875,34.30499267578125,23.111736297607422,0.28815215826034546,54.12727355957031,37.827430725097656,51.9582633972168
2013-04-09,12.970494270324707,13.057000160217285,19.289663314819336,56.50682830810547,34.3755989074707,23.936294555664062,0.292788565158844,53.763160705566406,37.477115631103516,52.057945251464844
2013-04-10,13.235075950622559,13.238499641418457,19.60047149658203,56.85340118408203,34.77811050415039,24.477909088134766,0.297424852848053,54.4364128112793,37.98666763305664,52.005165100097656
2013-04-11,13.193768501281738,13.492500305175781,19.605680465698242,57.06135940551758,34.820472717285156,23.394672393798828,0.29603397846221924,54.73181915283203,38.129981994628906,52.321842193603516
2013-04-12,13.056157112121582,13.643500328063965,19.597244262695312,57.35248947143555,34.60862731933594,23.27341651916504,0.3034522831439972,55.013492584228516,37.70459747314453,52.18695831298828
2013-04-15,12.753904342651367,13.38599967956543,19.395828247070312,56.63852310180664,33.84598922729492,23.192581176757812,0.2971929907798767,54.718082427978516,36.690032958984375,50.720848083496094
2013-04-16,12.948014259338379,13.616999626159668,19.679601669311523,57.83771896362305,34.24142837524414,23.418926239013672,0.3004385530948639,55.02720642089844,37.468021392822266,50.79123306274414
2013-04-17,12.235970497131348,13.369999885559082,19.411457061767578,58.15654373168945,33.04096984863281,23.30575180053711,0.29649749398231506,54.312740325927734,36.903865814208984,50.48043441772461
2013-04-18,11.90941333770752,12.970999717712402,18.99845314025879,57.65748596191406,32.935035705566406,23.27341651916504,0.2907020151615143,54.86920928955078,36.71732711791992,50.79711151123047
2013-04-19,11.863239288330078,13.015999794006348,19.84083366394043,58.56551742553711,33.3516845703125,24.065637588500977,0.2913975119590759,55.94089126586914,37.29740524291992,51.28385543823242
2013-04-22,12.110511779785156,13.177499771118164,19.846786499023438,58.80121612548828,33.43640899658203,24.92251968383789,0.2918612062931061,55.92030334472656,37.199588775634766,51.65916442871094
2013-04-23,12.337128639221191,13.444999694824219,20.04001808166504,59.230979919433594,34.01546096801758,24.73659324645996,0.29951122403144836,56.70344161987305,37.684120178222656,52.36875534057617
2013-04-24,12.316773414611816,13.439000129699707,20.177688598632812,58.496185302734375,34.40386199951172,25.674325942993164,0.3097112774848938,53.36924743652344,38.002601623535156,52.44498825073242
2013-04-25,12.405475616455078,13.734999656677246,20.06978416442871,59.071556091308594,34.60157012939453,25.8198299407959,0.3122613728046417,52.995567321777344,38.3892936706543,51.64743423461914
2013-04-26,12.67340087890625,12.740500450134277,19.879283905029297,59.00221633911133,34.516841888427734,25.698570251464844,0.31087037920951843,53.355411529541016,38.041259765625,51.60639190673828
2013-04-29,13.065876960754395,12.487000465393066,20.316843032836914,59.32107162475586,34.54506301879883,26.361448287963867,0.3145796060562134,53.756797790527344,38.19367599487305,51.729549407958984
2013-04-30,13.450453758239746,12.690500259399414,20.453519821166992,59.078460693359375,34.60862731933594,26.757556915283203,0.3192159831523895,53.127037048339844,38.3210563659668,52.18695831298828
2013-05-01,13.344440460205078,12.411499977111816,20.350826263427734,58.38530731201172,33.90247344970703,26.450376510620117,0.3164340555667877,53.27928161621094,37.766014099121094,51.31904983520508
2013-05-02,13.533685684204102,12.6274995803833,20.578535079956055,59.029945373535156,33.951900482177734,26.806066513061523,0.32014328241348267,53.812137603759766,39.89976501464844,51.97584533691406
2013-05-03,13.669170379638672,12.90250015258789,20.978145599365234,59.43889236450195,33.591773986816406,27.072830200195312,0.3215341567993164,54.10973358154297,40.84152603149414,52.790977478027344
2013-05-06,13.995115280151367,12.78600025177002,21.37080955505371,58.69723892211914,34.022518157958984,27.283008575439453,0.32060694694519043,53.80524826049805,40.693660736083984,53.1193962097168
2013-05-07,13.932842254638672,12.886500358581543,21.263652801513672,59.28643035888672,34.7004280090332,26.927324295043945,0.3164340555667877,53.93672561645508,40.89838790893555,53.45365905761719
2013-05-08,14.090200424194336,12.934000015258789,21.670455932617188,59.237911224365234,35.13825225830078,26.668642044067383,0.3222295343875885,54.28273391723633,40.77783203125,53.77619552612305
2013-05-09,13.96727466583252,13.008000373840332,21.617124557495117,59.02302932739258,34.629817962646484,26.401870727539062,0.32246145606040955,54.12358474731445,40.62312316894531,53.752586364746094
2013-05-10,13.851075172424316,13.181500434875488,21.83416748046875,59.44585037231445,34.57332229614258,26.42612075805664,0.33706605434417725,54.504173278808594,40.66181564331055,53.22704315185547
2013-05-13,13.905197143554688,13.225500106811523,21.767200469970703,59.50822830200195,35.0746955871582,26.700979232788086,0.3301115334033966,54.386531829833984,40.702762603759766,53.20339584350586
2013-05-14,13.572508811950684,13.416500091552734,22.004581451416016,60.28457260131836,35.47014236450195,27.29522705078125,0.33497971296310425,54.99552917480469,41.01894760131836,53.7998161315918
2013-05-15,13.113523483276367,13.32800006866455,22.718719482421875,60.74901580810547,36.07742691040039,27.555715560913086,0.3407752811908722,55.832881927490234,41.42232894897461,53.8765754699707
2013-05-16,13.288742065429688,13.206000328063965,22.420562744140625,60.617286682128906,35.992713928222656,27.742965698242188,0.3391525149345398,55.50069808959961,40.97565460205078,53.55772399902344
2013-05-17,13.248383522033691,13.494999885559082,22.552276611328125,61.06090545654297,36.931888580322266,28.386062622070312,0.3447161018848419,55.37614059448242,42.06270217895508,54.18364334106445
2013-05-20,13.544069290161133,13.381500244140625,22.53615379333496,61.00546646118164,36.92482376098633,28.557008743286133,0.34402063488960266,54.73253631591797,41.388153076171875,54.63241195678711
2013-05-21,13.444080352783203,13.442999839782715,22.49745750427246,61.40750503540039,37.4403190612793,28.36978530883789,0.3476322293281555,54.531864166259766,41.37447738647461,54.79773712158203
2013-05-22,13.495757102966309,13.14799976348877,22.06212615966797,61.317378997802734,37.87108612060547,28.174413681030273,0.3355163335800171,54.545711517333984,41.053138732910156,54.43753433227539
2013-05-23,13.519913673400879,13.09000015258789,21.89767074584961,60.90534973144531,37.67333984375,27.799942016601562,0.3408752977848053,54.46266555786133,40.588226318359375,54.201351165771484
2013-05-24,13.611958503723145,13.086999893188477,21.662769317626953,60.63299560546875,37.89226150512695,27.897628784179688,0.33877819776535034,56.66331100463867,41.123779296875,54.04783248901367
2013-05-28,13.498505592346191,13.364500045776367,21.859968185424805,61.18470764160156,38.5560417175293,28.50817108154297,0.33854520320892334,55.95743942260742,41.02806854248047,54.54975128173828
2013-05-29,13.6058349609375,13.27649974822998,21.538490295410156,59.81587600708008,38.60547637939453,28.394201278686523,0.33644840121269226,54.60107421875,40.597354888916016,54.37260055541992
2013-05-30,13.808571815490723,13.341500282287598,21.599266052246094,60.0533447265625,39.276309967041016,28.51630973815918,0.3408752977848053,54.73253631591797,41.25597381591797,54.37849044799805
2013-05-31,13.752004623413086,13.460000038146973,21.610675811767578,58.789276123046875,38.548980712890625,28.410476684570312,0.3371473550796509,53.120121002197266,40.597354888916016,53.42190170288086
2013-06-03,13.782276153564453,13.343999862670898,21.521623611450195,59.159400939941406,38.478363037109375,28.972185134887695,0.33668118715286255,53.74295425415039,41.06453323364258,54.006500244140625
2013-06-04,13.739157676696777,13.28499984741211,21.310035705566406,58.733402252197266,38.16059494018555,28.48375701904297,0.3371473550796509,53.54228210449219,41.06681442260742,53.61085891723633
2013-06-05,13.61072826385498,13.358499526977539,21.324920654296875,58.44007110595703,37.4473762512207,28.312795639038086,0.3299243152141571,53.05093765258789,40.38768768310547,52.93769836425781
2013-06-06,13.407384872436523,13.391500473022461,21.447458267211914,58.98481369018555,37.779273986816406,28.459333419799805,0.3320212960243225,53.1616325378418,40.87309265136719,53.280174255371094
2013-06-07,13.5098237991333,13.843500137329102,21.821767807006836,59.299095153808594,38.32299041748047,29.03730583190918,0.33668118715286255,53.80524826049805,41.00755310058594,54.00057601928711
2013-06-10,13.420534133911133,14.053500175476074,22.081972122192383,59.459720611572266,38.386566162109375,28.874496459960938,0.33644840121269226,54.02670669555664,41.5522346496582,53.805721282958984
2013-06-11,13.381087303161621,13.73900032043457,21.823749542236328,59.14546203613281,37.772216796875,28.361650466918945,0.33015739917755127,54.06129837036133,40.94375991821289,53.415992736816406
2013-06-12,13.215655326843262,13.583499908447266,21.62952995300293,58.48197937011719,37.55329895019531,28.491893768310547,0.32736146450042725,53.7014274597168,40.82750701904297,52.99083709716797
2013-06-13,13.330938339233398,13.78950023651123,21.754053115844727,59.299095153808594,38.25239562988281,28.263954162597656,0.3348173201084137,54.27581024169922,41.53398132324219,53.92972946166992
2013-06-14,13.150218963623047,13.69950008392334,21.70543098449707,59.299095153808594,37.517982482910156,28.003454208374023,0.33435142040252686,53.99901580810547,41.233177185058594,53.48685836791992
2013-06-17,13.209847450256348,13.902999877929688,21.983495712280273,59.801902770996094,38.02642822265625,28.491893768310547,0.33761337399482727,54.64259719848633,41.556800842285156,54.0360107421875
2013-06-18,13.20280933380127,14.088000297546387,22.339946746826172,60.311737060546875,38.21003723144531,28.475608825683594,0.3355163335800171,54.69795608520508,41.93509292602539,54.28401565551758
2013-06-19,12.934643745422363,13.907999992370605,22.3414306640625,59.26420211791992,37.814579010009766,28.15813446044922,0.34576815366744995,53.70835494995117,41.62060546875,53.73487854003906
2013-06-20,12.746281623840332,13.67199993133545,21.9460391998291,57.6998291015625,37.05897521972656,27.262670516967773,0.33644840121269226,52.07515335083008,40.67026138305664,52.58340835571289
2013-06-21,12.644149780273438,13.668000221252441,21.85153579711914,58.104862213134766,36.691795349121094,27.083574295043945,0.3359822928905487,53.58380126953125,40.907283782958984,52.83729934692383
2013-06-24,12.309012413024902,13.530500411987305,21.575204849243164,59.08960723876953,35.95738983154297,27.449907302856445,0.32899245619773865,52.995567321777344,40.62696838378906,52.246829986572266
2013-06-25,12.311765670776367,13.604499816894531,21.486156463623047,59.606380462646484,36.77653503417969,27.409196853637695,0.33132243156433105,53.071685791015625,41.12834167480469,52.61883544921875
2013-06-26,12.17232608795166,13.878499984741211,21.67095375061035,60.7517204284668,37.07310104370117,27.962759017944336,0.32945844531059265,53.56303405761719,41.625152587890625,53.02626419067383
2013-06-27,12.041144371032715,13.8774995803833,21.755786895751953,60.556175231933594,37.53211975097656,28.18255043029785,0.32642942667007446,53.749874114990234,41.992069244384766,53.167991638183594
2013-06-28,12.125235557556152,13.884499549865723,21.83763885498047,59.962581634521484,37.277896881103516,28.117431640625,0.32712841033935547,53.27928161621094,41.647945404052734,53.35103988647461
2013-07-01,12.513272285461426,14.104999542236328,22.02392578125,60.50029754638672,37.0660514831543,27.97088623046875,0.32852643728256226,53.99208068847656,42.210853576660156,53.321529388427734
2013-07-02,12.796731948852539,14.18649959564209,21.885765075683594,60.458377838134766,37.55685806274414,27.62898826599121,0.3282932937145233,54.28273391723633,42.21540832519531,53.522308349609375
2013-07-03,12.8673677444458,14.201499938964844,21.987958908081055,60.605045318603516,37.53550720214844,27.68597412109375,0.3292253315448761,54.3726921081543,42.625614166259766,53.55179977416992
2013-07-05,12.764015197753906,14.293999671936035,22.1630859375,61.36628723144531,38.40330123901367,27.848796844482422,0.3317883014678955,54.21352767944336,43.480224609375,54.07145309448242
2013-07-08,12.691544532775879,14.529500007629395,22.450824737548828,61.86911392211914,38.90834045410156,27.946468353271484,0.33015739917755127,54.504173278808594,42.8671875,54.47298049926758
2013-07-09,12.91477108001709,14.576499938964844,22.454547882080078,62.07164001464844,39.0434684753418,27.962759017944336,0.3317883014678955,55.064735412597656,42.66207504272461,55.11660385131836
2013-07-10,12.86523151397705,14.616499900817871,22.4731502532959,62.32307052612305,39.000797271728516,28.2476806640625,0.3362153470516205,55.22389221191406,42.548133850097656,54.80955123901367
2013-07-11,13.065824508666992,14.982999801635742,22.826623916625977,62.62334060668945,39.22130584716797,29.0535945892334,0.3408752977848053,55.895164489746094,43.291072845458984,55.07528305053711
2013-07-12,13.041975975036621,15.3774995803833,22.895082473754883,62.84682846069336,39.10040283203125,29.03730583190918,0.34110820293426514,56.43497085571289,43.46427917480469,55.15205764770508
2013-07-15,13.07041072845459,15.328499794006348,22.937002182006836,63.133182525634766,39.0434684753418,29.444337844848633,0.34040915966033936,56.407257080078125,43.35715103149414,55.063480377197266
2013-07-16,13.154808044433594,15.343500137329102,22.81099510192871,63.133182525634766,39.12883377075195,29.525737762451172,0.34227320551872253,56.0335807800293,43.158897399902344,55.093021392822266
2013-07-17,13.158170700073242,15.434499740600586,22.784698486328125,62.94460678100586,39.31377410888672,29.094280242919922,0.34040915966033936,55.839725494384766,43.2181510925293,55.1874885559082
2013-07-18,13.20251178741455,15.205499649047852,22.5894832611084,62.97256088256836,40.0962028503418,28.850080490112305,0.3390113413333893,55.98613357543945,43.530364990234375,55.73072814941406
2013-07-19,12.994270324707031,15.261500358581543,22.2402286529541,64.41119384765625,39.94682312011719,25.56130027770996,0.3317883014678955,56.73217010498047,43.281951904296875,56.19721221923828
2013-07-22,13.035856246948242,15.173999786376953,22.58997917175293,64.44612121582031,40.23134994506836,26.057872772216797,0.33155539631843567,56.627601623535156,43.578224182128906,55.9964599609375
2013-07-23,12.812026023864746,15.053000450134277,22.418827056884766,64.54389190673828,40.30958557128906,25.9031982421875,0.33108940720558167,56.43933868408203,42.976593017578125,56.21493148803711
2013-07-24,13.470070838928223,14.946999549865723,22.396501541137695,64.501953125,40.281150817871094,26.017169952392578,0.33108940720558167,55.96523666381836,42.559539794921875,56.09092330932617
2013-07-25,13.408608436584473,15.170000076293945,22.019460678100586,64.64865112304688,40.18867874145508,25.553150177001953,0.3322543799877167,56.0628547668457,44.35078811645508,56.07912826538086
2013-07-26,13.484748840332031,15.600500106811523,21.961172103881836,64.83023071289062,39.868595123291016,25.74039649963379,0.3308563530445099,56.04890060424805,44.029449462890625,55.97283172607422
2013-07-29,13.692682266235352,15.305000305175781,21.88477325439453,65.0956039428711,39.612518310546875,25.675262451171875,0.33015739917755127,55.839725494384766,43.7491340637207,55.524078369140625
2013-07-30,13.861780166625977,15.120499610900879,22.099336624145508,65.06767272949219,39.35645294189453,25.92761993408203,0.3357493281364441,56.083778381347656,43.628360748291016,55.3941535949707
2013-07-31,13.837620735168457,15.060999870300293,22.020700454711914,65.29816436767578,39.64097213745117,25.91948127746582,0.33644840121269226,55.98613357543945,40.33982467651367,55.35873794555664
2013-08-01,13.964526176452637,15.278499603271484,22.429243087768555,65.48668670654297,40.21713638305664,25.781091690063477,0.34110820293426514,56.9204216003418,40.83208465576172,54.75641632080078
2013-08-02,14.14371395111084,15.21049976348877,22.48753547668457,65.91969299316406,40.18156814575195,25.96018409729004,0.3439040780067444,56.676395416259766,41.93281173706055,54.29582214355469
2013-08-05,14.355008125305176,15.049500465393066,22.448591232299805,65.50763702392578,39.9041633605957,25.805513381958008,0.3455353081226349,56.75309753417969,42.055870056152344,54.08324432373047
2013-08-06,14.226577758789062,15.037500381469727,22.23948097229004,65.51464080810547,39.47026062011719,25.707826614379883,0.34040915966033936,56.990135192871094,41.679840087890625,54.01240158081055
2013-08-07,14.218321800231934,14.845499992370605,22.092641830444336,65.4098892211914,39.335113525390625,26.098569869995117,0.34017622470855713,57.143531799316406,41.33800506591797,53.935611724853516
2013-08-08,14.190006256103516,14.786999702453613,22.14249610900879,65.1863784790039,39.000797271728516,26.77423095703125,0.3425062596797943,57.289939880371094,41.19899368286133,54.19544982910156
2013-08-09,13.988086700439453,14.86299991607666,22.08668327331543,64.501953125,38.78030014038086,26.619569778442383,0.33761337399482727,56.9204216003418,40.97793197631836,53.93977737426758
2013-08-12,14.385457992553711,14.834500312805176,21.965139389038086,64.2505874633789,38.47444152832031,26.75795555114746,0.3348173201084137,56.90645980834961,40.96652603149414,53.4463005065918
2013-08-13,15.069090843200684,14.69849967956543,21.859472274780273,64.95592498779297,38.616695404052734,26.421838760375977,0.3359822928905487,56.93437576293945,40.84575271606445,53.154945373535156
2013-08-14,15.343960762023926,14.567000389099121,21.575700759887695,63.342689514160156,38.51710510253906,26.520212173461914,0.35019516944885254,56.64852523803711,40.72018051147461,52.88738250732422
2013-08-15,15.325798034667969,14.32349967956543,21.323932647705078,62.53955078125,37.9054069519043,26.06113052368164,0.3525250554084778,56.1116828918457,39.71101379394531,52.41769027709961
